Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,36.980000,37.220001,36.220001,36.389999,34.896320,9578300
2019-11-27,36.410000,36.939999,36.130001,36.770000,35.260727,6538200
2019-11-29,36.279999,36.480000,35.919998,36.200001,34.714127,5445400
2019-12-02,36.450001,37.020000,36.330002,36.360001,34.867554,8583000
2019-12-03,35.160000,35.389999,34.520000,34.990002,34.021633,10351800
2019-12-04,35.480000,36.360001,35.279999,36.189999,35.188423,9780100
2019-12-05,36.400002,36.470001,35.560001,35.849998,34.857830,6836700
2019-12-06,36.060001,37.029999,36.009998,36.889999,35.869049,8525400
2019-12-09,36.540001,37.459999,36.540001,37.160000,36.131577,8713500
2019-12-10,37.230000,37.480000,36.709999,37.340000,36.306595,9497000
2019-12-11,37.500000,38.500000,37.480000,38.400002,37.337261,15742800
2019-12-12,38.419998,39.639999,38.330002,39.070000,37.988716,13609000
2019-12-13,39.349998,39.509998,38.549999,39.000000,37.920658,11981100
2019-12-16,39.110001,39.840000,39.110001,39.400002,38.309586,12149000
2019-12-17,39.500000,39.919998,39.299999,39.459999,38.367924,9658500
2019-12-18,39.200001,40.000000,38.970001,39.619999,38.523495,9204400
2019-12-19,39.590000,39.830002,39.480000,39.610001,38.513775,7048600
2019-12-20,39.930000,39.970001,39.180000,39.430000,38.338753,13465800
2019-12-23,39.439999,40.889999,39.430000,40.790001,39.661114,9911300
2019-12-24,40.740002,40.930000,40.349998,40.650002,39.524990,3860400
2019-12-26,40.860001,40.880001,39.930000,40.070000,38.961044,7629700
2019-12-27,40.130001,40.380001,39.830002,40.000000,38.892979,6769100
2019-12-30,40.009998,40.750000,40.000000,40.400002,39.281910,8155800
2019-12-31,40.009998,40.220001,39.529999,40.200001,39.087444,10649000
2020-01-02,40.520000,40.720001,40.080002,40.169998,39.058273,9147400
2020-01-03,41.000000,41.139999,40.000000,40.560001,39.437481,9752000
2020-01-06,40.610001,41.080002,40.189999,40.820000,39.690285,15534100
2020-01-07,40.529999,40.610001,39.730000,40.610001,39.486099,10971700
2020-01-08,40.279999,40.439999,39.310001,39.410000,38.319305,11327600
2020-01-09,39.520000,40.090000,38.730000,39.860001,38.756855,12186000
2020-01-10,39.730000,40.090000,39.509998,39.830002,38.727684,8089700
2020-01-13,39.830002,39.840000,38.970001,39.230000,38.144291,11665600
2020-01-14,38.980000,39.529999,38.389999,39.529999,38.435986,13958700
2020-01-15,39.200001,39.360001,38.139999,38.330002,37.269196,13737700
2020-01-16,38.570000,38.930000,38.349998,38.779999,37.706741,11771100
2020-01-17,39.009998,39.970001,38.180000,38.369999,37.308086,17644600
2020-01-21,37.630001,37.730000,36.889999,36.950001,35.927387,16710200
2020-01-22,36.799999,36.820000,36.230000,36.680000,35.664860,12796800
2020-01-23,36.070000,36.529999,35.570000,36.430000,35.421780,11844000
2020-01-24,36.220001,36.220001,35.349998,35.770000,34.780048,10408600
2020-01-27,34.549999,34.740002,33.869999,33.959999,33.020138,17360600
2020-01-28,34.220001,34.230000,33.490002,33.959999,33.020138,10938000
2020-01-29,34.299999,34.630001,33.720001,33.730000,32.796505,9003800
2020-01-30,33.139999,34.080002,33.000000,34.040001,33.097927,10489600
