Date,Open,High,Low,Close,Adj Close,Volume
5/11/2020,23.57,23.719999,23.389999,23.5,23.5,6956400
5/12/2020,23.73,23.83,23.059999,23.059999,23.059999,10151300
5/13/2020,23.09,23.16,22.120001,22.23,22.23,10590400
5/14/2020,21.75,22.290001,21.200001,22.139999,22.139999,10762400
5/15/2020,21.790001,22.26,21.620001,21.82,21.82,11161100
5/18/2020,23.309999,23.879999,23.290001,23.51,23.51,16742500
5/19/2020,23.700001,23.700001,22.91,22.91,22.91,14223600
5/20/2020,23.549999,23.709999,23.34,23.620001,23.620001,10497600
5/21/2020,23.73,23.92,23.110001,23.379999,23.379999,10641700
5/22/2020,22.98,23.030001,22.559999,22.98,22.98,7943300
5/26/2020,23.35,23.440001,23.15,23.26,23.26,10086800
5/27/2020,24.1,24.18,23.48,23.93,23.93,9544500
5/28/2020,23.799999,23.82,23.209999,23.26,23.26,8673900
5/29/2020,22.860001,23.24,22.719999,23.139999,23.139999,10207800
6/1/2020,23.15,23.91,23.01,23.84,23.84,10749700
6/2/2020,24.719999,24.99,24.610001,24.950001,24.950001,13095800
6/3/2020,25.67,26,25.549999,25.9,25.9,12323500
6/4/2020,25.629999,25.84,25.25,25.690001,25.690001,8651800
6/5/2020,27.25,27.940001,27.25,27.709999,27.709999,18396600
6/8/2020,28.450001,28.57,27.860001,28.379999,28.379999,13501700
6/9/2020,27.540001,27.6,27.040001,27.34,27.34,11900500
6/10/2020,26.889999,26.99,26.280001,26.379999,26.379999,9728700
6/11/2020,25.08,25.389999,24.030001,24.07,24.07,14777900
6/12/2020,25,25.25,24.209999,24.75,24.75,11712300
6/15/2020,23.469999,24.59,23.23,24.360001,24.360001,12731300
6/16/2020,24.959999,25.209999,24.209999,24.549999,24.549999,14347700
6/17/2020,24.4,24.469999,23.700001,23.700001,23.700001,12126700
6/18/2020,23.440001,23.83,23.27,23.690001,23.690001,8845500
6/19/2020,24.209999,24.26,23.559999,23.67,23.67,10187300
6/22/2020,23.700001,24,23.58,23.870001,23.870001,8944100
6/23/2020,24.43,24.469999,24.110001,24.17,24.17,9041700
6/24/2020,23.76,23.76,23.01,23.139999,23.139999,9409500
6/25/2020,22.98,23.5,22.870001,23.5,23.5,7767700
6/26/2020,23.379999,23.42,22.66,22.76,22.76,9168300
6/29/2020,23.32,23.65,23.139999,23.48,23.48,10671100
6/30/2020,22.969999,23.41,22.719999,23.32,23.32,10279700
7/1/2020,23.33,23.639999,23.18,23.209999,23.209999,7641100
7/2/2020,23.639999,23.860001,23.280001,23.41,23.41,6507000
7/6/2020,23.67,23.93,23.440001,23.639999,23.639999,7313000
7/7/2020,23.440001,23.49,23.01,23.02,23.02,6379300
7/8/2020,23.02,23.370001,22.9,23.16,23.16,6934100
7/9/2020,22.9,22.959999,22.030001,22.049999,22.049999,12854200
7/10/2020,22.059999,22.48,22.030001,22.459999,22.459999,12842100
7/13/2020,22.65,22.879999,22.4,22.459999,22.459999,10344500
7/14/2020,22.51,23.309999,22.42,23.280001,23.280001,9389700
7/15/2020,23.690001,23.860001,23.52,23.809999,23.809999,10738200
7/16/2020,23.74,24,23.6,23.719999,23.719999,8327200
7/17/2020,23.68,23.700001,23.209999,23.25,23.25,9034300
7/20/2020,23.23,23.42,22.93,22.940001,22.940001,7636200
7/21/2020,23.41,24.48,23.35,24.09,24.09,13615500
7/22/2020,23.620001,23.65,23.25,23.450001,23.450001,8184500
7/23/2020,23.110001,23.32,23.02,23.219999,23.219999,9070500
7/24/2020,22.98,23.27,22.91,22.93,22.93,10880200
