Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,38.290001,38.299999,37.970001,38.119999,35.315422,7044000
2019-11-27,38.130001,38.180000,37.680000,37.759998,34.981907,9770600
2019-11-29,37.320000,37.430000,37.220001,37.419998,34.666920,6501400
2019-12-02,37.520000,37.610001,37.220001,37.310001,34.565018,5480400
2019-12-03,36.860001,36.950001,36.560001,36.820000,34.111069,9717400
2019-12-04,37.049999,37.299999,36.970001,37.060001,34.333412,7029800
2019-12-05,36.990002,37.090000,36.580002,36.650002,33.953575,7033900
2019-12-06,36.970001,37.349998,36.930000,37.090000,34.361198,6254000
2019-12-09,37.040001,37.209999,37.009998,37.099998,34.370464,4380100
2019-12-10,37.080002,37.189999,36.900002,37.009998,34.287090,4903400
2019-12-11,36.720001,36.950001,36.500000,36.560001,33.870193,9232500
2019-12-12,36.630001,37.099998,36.580002,36.959999,34.240761,6482700
2019-12-13,37.279999,37.439999,36.869999,36.939999,34.222237,7880900
2019-12-16,37.480000,37.660000,37.380001,37.439999,34.685452,7882000
2019-12-17,37.520000,37.830002,37.470001,37.590000,34.824417,9111200
2019-12-18,37.669998,37.880001,37.529999,37.650002,34.880001,7442800
2019-12-19,37.740002,37.820000,37.570000,37.650002,34.880001,7723000
2019-12-20,38.020000,38.049999,37.669998,37.849998,35.065285,10546800
2019-12-23,37.709999,38.119999,37.709999,38.110001,35.306160,6378500
2019-12-24,37.970001,38.139999,37.959999,38.040001,35.241310,2348400
2019-12-26,38.060001,38.200001,37.939999,37.980000,35.185722,4504200
2019-12-27,38.240002,38.250000,37.860001,37.860001,35.074551,5436600
2019-12-30,37.799999,37.970001,37.570000,37.599998,34.833683,6105900
2019-12-31,37.419998,37.740002,37.330002,37.740002,34.963379,5313500
2020-01-02,38.040001,38.150002,37.869999,38.139999,35.333946,6565100
2020-01-03,38.480000,39.090000,38.459999,38.830002,35.973186,14000800
2020-01-06,39.680000,40.080002,39.660000,39.849998,36.918137,15091700
2020-01-07,39.360001,39.480000,39.000000,39.430000,36.529045,12494200
2020-01-08,39.240002,39.299999,38.590000,38.830002,35.973186,9335500
2020-01-09,38.750000,38.959999,38.410000,38.959999,36.093620,6646800
2020-01-10,38.980000,39.029999,38.740002,38.740002,35.889805,5697800
2020-01-13,38.619999,38.860001,38.459999,38.799999,35.945393,6129100
2020-01-14,38.680000,38.860001,38.580002,38.820000,35.963924,5489600
2020-01-15,38.750000,38.810001,38.610001,38.709999,35.862011,4835100
2020-01-16,38.980000,39.070000,38.810001,38.840000,35.982449,5353800
2020-01-17,38.939999,38.939999,38.709999,38.770000,35.917599,5811500
2020-01-21,38.500000,38.509998,38.299999,38.320000,35.500706,6999800
2020-01-22,38.130001,38.169998,37.709999,37.880001,35.093079,7873000
2020-01-23,37.779999,38.209999,37.700001,38.200001,35.389538,8189200
2020-01-24,38.150002,38.200001,38.000000,38.130001,35.324688,6441200
2020-01-27,37.520000,37.689999,37.320000,37.439999,34.685452,7945800
2020-01-28,37.590000,37.610001,37.380001,37.410000,34.657661,8183300
2020-01-29,37.410000,37.509998,37.130001,37.169998,34.435314,5587600
2020-01-30,36.830002,37.070000,36.509998,37.029999,34.305614,10591400
2020-01-31,36.240002,36.279999,35.869999,36.130001,33.471832,12518800
2020-02-03,35.900002,35.980000,35.070000,35.230000,32.638046,17247800
2020-02-04,36.910000,36.950001,36.220001,36.500000,33.814610,20783100
2020-02-05,37.470001,37.779999,37.349998,37.669998,34.898525,11978500
2020-02-06,37.250000,37.279999,36.770000,36.880001,34.166656,9641600
2020-02-07,36.330002,36.490002,36.279999,36.369999,33.694176,7769600
2020-02-10,36.180000,36.279999,36.020000,36.189999,33.527416,7835500
2020-02-11,36.669998,36.689999,36.410000,36.549999,33.860931,6969600
2020-02-12,37.049999,37.220001,36.880001,37.169998,34.435314,9822000
2020-02-13,36.130001,36.330002,36.040001,36.180000,34.096054,8125800
2020-02-14,36.130001,36.160000,35.639999,36.000000,33.926418,8804500
2020-02-18,35.750000,36.160000,35.720001,36.090000,34.011238,8514500
2020-02-19,35.990002,36.400002,35.919998,36.250000,34.162022,9434700
2020-02-20,36.160000,36.369999,35.910000,35.980000,33.907570,6518000
2020-02-21,35.630001,35.639999,35.209999,35.360001,33.323280,10693300
2020-02-24,33.939999,34.240002,33.860001,34.060001,32.098167,12423000
2020-02-25,34.049999,34.080002,32.779999,32.930000,31.033249,13983300
2020-02-26,33.060001,33.400002,32.650002,32.680000,30.797649,11302100
